0.224779
0.266305
0.423858
0.339771
0.407001
0.310323
0.297162
0.498592
0.437944
0.315662
0.595304
0.373361
0.253561
0.405351
0.594261
0.239647
0.384107
0.276777
0.377596
0.291253
0.501094
0.480469
0.270065
0.284833
0.476085
0.458174
0.485532
0.420188
0.270080
0.589213
0.364198
0.550149
0.619863
0.160668
0.481229
0.403126
0.274552
0.316629
0.567378
0.450084
0.568590
0.484028
0.375746
0.339768
0.575548
0.433996
0.330044
0.337285
0.361375
0.390978
0.273037
0.366135
0.492564
0.417130
0.243116
0.565376
0.255105
0.643563
0.330626
0.374759
0.423168
0.536140
0.377136
0.438472
0.516467
0.515468
0.457076
0.520255
0.242731
0.290335
0.460577
0.495434
0.354469
0.506574
0.543436
0.475446
0.469394
0.529465
0.505275
0.383066
0.263460
0.630656
0.503572
0.552004
0.313725
0.573662
0.394540
0.420225
0.461617
0.524773
0.447938
0.594679
0.388883
0.368178
0.447851
0.635475
0.577229
0.631906
0.399805
0.514100
0.448571
0.298095
0.547422
0.506191
0.433916
0.437370
0.340135
0.524393
0.442917
0.560136
0.512815
0.488691
0.188009
0.652516
0.499393
0.240128
0.608031
0.484933
0.559497
0.518499
0.551554
0.615042
0.433840
0.361519
0.299715
0.424889
0.637523
0.361841
0.403129
0.406992
0.296277
0.464168
0.339754
0.554900
0.384888
0.448284
0.306757
0.544724
0.404711
0.497298
0.626923
0.409818
0.411443
0.496369
0.467870
0.518192
0.653955
0.510463
0.558733
0.545640
0.255447
0.430924
0.584335
0.470662
0.629199
0.629323
0.308596
0.489192
0.397155
0.439173
0.409656
0.271120
0.617489
0.539445
0.541350
0.549802
0.349507
0.621998
0.518156
0.568699
0.430087
0.425610
0.381862
0.288441
0.405625
0.343547
0.431366
0.359738
0.544511
0.445261
0.403751
0.327481
0.525299
0.501054
0.433695
0.500046
0.420963
0.478132
0.362427
0.564943
0.169042
0.362366
0.443849
0.453665
0.455174
0.590756
0.443470
0.551452
0.405109
0.526662
0.416526
0.314709
0.601809
0.370015
0.308212
0.617505
0.613566
0.602429
0.318558
0.311042
0.458999
